id,title,site,url,added,last_seen,author_id,id,author,gender
161,"Venezuela, corriendo hacia el abismo",clarin,/opinion/venezuela-corriendo-abismo_0_S1Hq-xIWM.html,2017-12-07T11:37:06-03:00,2017-12-08T00:30:28-03:00,110,110,"Miguel Angel Santos",M
162,"Un acuerdo trascendente alumbra para la región",lanacion,/2089181-un-acuerdo-trascendente-alumbra-para-la-region,2017-12-07T11:37:54-03:00,2017-12-09T00:30:35-03:00,5,5,"Carlos Pagni",M
163,"Elisa Carrió nunca va a abandonar Cambiemos",lanacion,/2089123-elisa-carrio-nunca-va-a-abandonar-cambiemos,2017-12-07T11:37:54-03:00,2017-12-08T03:30:35-03:00,93,93,"Joaquín Morales Solá",M
164,"La mujer de armas tomar que cautiva a Macri",lanacion,/2089088-la-mujer-de-armas-tomar-que-cautiva-a-macri,2017-12-07T11:37:54-03:00,2017-12-08T03:30:35-03:00,6,6,"Laura Di Marco",F
165,"Las lecciones de la nueva estrella de la economía europea",lanacion,/2088940-las-lecciones-de-la-nueva-estrella-de-la-economia-europea,2017-12-07T11:37:54-03:00,2017-12-07T15:30:35-03:00,111,111,"Martín Rodríguez Yebra",M
166,"Los empresarios también ponen reparos a la reforma laboral",lanacion,/2089039-los-empresarios-tambien-ponen-reparos-a-la-reforma-laboral,2017-12-07T11:37:54-03:00,2017-12-08T03:30:35-03:00,112,112,"Nicolás Balinotti",M
167,"El verano muestra los dientes",lanacion,/2089244-el-verano-muestra-los-dientes,2017-12-07T11:37:54-03:00,2017-12-08T03:30:35-03:00,113,113,"Diego Angeli",M
168,"El odio: historia de una golpiza",lanacion,/2088799-el-odio-historia-de-una-golpiza,2017-12-07T11:37:54-03:00,2017-12-08T03:30:35-03:00,114,114,"Carlos Sanzol",M
169,"Dacca: 18 millones de habitantes en medio de atascos infernales de tránsito",lanacion,/2089268-dacca-18-millones-de-habitantes-en-medio-de-atascos-infernales-de-transito,2017-12-07T11:37:54-03:00,2017-12-07T21:30:34-03:00,115,115,"Elisabetta Piqué",F
170,"Una mancha para los premios Nobel",pagina12,https://www.pagina12.com.ar/80920-una-mancha-para-los-premios-nobel,2017-12-07T11:38:42-03:00,2017-12-07T18:30:37-03:00,116,116,"Silvina Friera",F
171,"Escucha y necedad",pagina12,https://www.pagina12.com.ar/80973-escucha-y-necedad,2017-12-07T11:38:42-03:00,2017-12-07T15:30:38-03:00,117,117,"Washington Uranga",M
172,"Negocian un trato para lucir en la OMC",pagina12,https://www.pagina12.com.ar/80962-negocian-un-trato-para-lucir-en-la-omc,2017-12-07T11:38:42-03:00,2017-12-08T21:30:38-03:00,118,118,"Javier Lewkowicz",M
173,"El macrismo, víctima de su propia trampa",pagina12,https://www.pagina12.com.ar/80950-el-macrismo-victima-de-su-propia-trampa,2017-12-07T11:38:42-03:00,2017-12-08T00:30:36-03:00,119,119,"Eduardo López * y Mariano Denegris",+
174,"IRÁN por todo y todos",pagina12,https://www.pagina12.com.ar/81065-iran-por-todo-y-todos,2017-12-07T11:38:42-03:00,2017-12-08T00:30:36-03:00,83,83,"Eduardo Aliverti",M
175,"Un país inesperado",pagina12,https://www.pagina12.com.ar/81078-un-pais-inesperado,2017-12-07T12:35:41-03:00,2017-12-08T15:30:38-03:00,117,117,"Washington Uranga",M
176,"“Seria preocupación” de Europa",pagina12,https://www.pagina12.com.ar/80942-seria-preocupacion-de-europa,2017-12-07T18:30:37-03:00,2017-12-08T00:30:36-03:00,120,120,"Eduardo Febbro",M
177,"Bossio lo hizo",pagina12,https://www.pagina12.com.ar/81130-bossio-lo-hizo,2017-12-07T18:30:37-03:00,2017-12-08T09:30:36-03:00,121,121,"Martin Granovsky",M
178,"¿Qué clase de privilegios amparan a los políticos?",lanacion,/2089492-que-clase-de-privilegios-amparan-a-los-politicos,2017-12-07T21:30:34-03:00,2017-12-08T03:30:35-03:00,122,122,"Pablo Mendelevich",M
179,"Para Cristina, desde Brasil",pagina12,https://www.pagina12.com.ar/81151-para-cristina-desde-brasil,2017-12-07T21:30:37-03:00,2017-12-08T06:30:37-03:00,123,123,"Emir Sader",M
180,"Existen muchos Schopenhauer entre nosotros",lanacion,/2088915-existen-muchos-schopenhauer-entre-nosotros,2017-12-08T00:30:34-03:00,2017-12-08T03:30:35-03:00,124,124,"Daniel Gigena",M
181,"Atentados como actos de guerra",clarin,/opinion/atentados-actos-guerra_0_SkeYs8PZf.html,2017-12-08T03:30:29-03:00,2017-12-09T00:30:29-03:00,37,37,"Ricardo Kirschbaum",M
182,"Cristina quedó en libertad condicional",clarin,/politica/cristina-quedo-libertad-condicional_0_SynIgLwZz.html,2017-12-08T03:30:29-03:00,2017-12-09T00:30:29-03:00,2,2,"Julio Blanck",M
183,"Una ""ayuda"" de 10 mil millones de dólares, el ...",clarin,/opinion/corrupcion-tema-principal-preocupacion-inversores_0_H1IeFSPWz.html,2017-12-08T03:30:29-03:00,2017-12-09T00:30:29-03:00,38,38,"Marcelo Bonelli",M
184,"¿Cómo nos afectan los conflictos?",clarin,/opinion/afectan-conflictos_0_BkMSeBDZf.html,2017-12-08T03:30:29-03:00,2017-12-09T00:30:29-03:00,125,125,"Rosendo Fraga",M
185,"El empleo público en un Estado más moderno",clarin,/opinion/empleo-publico-moderno_0_Bk0ReSv-G.html,2017-12-08T03:30:29-03:00,2017-12-09T00:30:29-03:00,126,126,"Gonzalo Diéguez",M
186,"Robo de la voluntad popular",pagina12,https://www.pagina12.com.ar/81226-robo-de-la-voluntad-popular,2017-12-08T03:30:38-03:00,2017-12-09T00:30:37-03:00,127,127,"Ricardo Salgado",M
187,"La Revolución Rusa y los trabajadores del lenguaje",pagina12,https://www.pagina12.com.ar/80924-la-revolucion-rusa-y-los-trabajadores-del-lenguaje,2017-12-08T03:30:38-03:00,2017-12-09T00:30:37-03:00,128,128,"Mario Goloboff",M
188,"La yunta político-judicial",pagina12,https://www.pagina12.com.ar/81281-la-yunta-politico-judicial,2017-12-08T03:30:38-03:00,2017-12-09T00:30:37-03:00,66,66,"Mario Wainfeld",M
189,"El dilema de Macri: hacer crecer la economía o bajar la inflación",lanacion,/2089653-el-dilema-de-macri-hacer-crecer-la-economia-o-bajar-la-inflacion,2017-12-08T06:30:34-03:00,2017-12-09T00:30:35-03:00,129,129,"Maxi Montenegro",M
190,"Consecuencias no intencionales",lanacion,/2089381-consecuencias-no-intencionales,2017-12-08T06:30:34-03:00,2017-12-09T00:30:35-03:00,16,16,"Sergio Berensztein",M
191,"Espíritus ancestrales del Wall Mapu contra el Estado liberal",lanacion,/2089370-espiritus-ancestrales-del-wall-mapu-contra-el-estado-liberal,2017-12-08T06:30:34-03:00,2017-12-09T00:30:35-03:00,130,130,"Marcos Novaro",M
192,"La prisión de Cristina Kirchner es la causa de la muerte de Nisman",lanacion,/2089646-la-prision-de-kirchner-es-la-causa-de-la-muerte-de-nisman,2017-12-08T09:30:34-03:00,2017-12-09T00:30:35-03:00,88,88,"Hernán Cappiello",M
193,"La interna peronista, en el trasfondo de la decisión de Bonadio",lanacion,/2089648-la-interna-peronista-en-el-trasfondo-de-la-decision-de-bonadio,2017-12-08T09:30:34-03:00,2017-12-09T00:30:35-03:00,96,96,"Claudio Jacquelin",M
194,"Cristina critica al Gobierno y al juez, pero debería estarles agradecida",lanacion,/2089712-cristina-critica-al-gobierno-y-al-juez-pero-deberia-estarles-agradecida,2017-12-08T09:30:34-03:00,2017-12-09T00:30:35-03:00,131,131,"Fernando Laborda",M
195,"Bonadio vs. Cristina, un duelo que puso en jaque a la ex presidenta",lanacion,/2089644-bonadio-vs-cristina-un-duelo-que-puso-en-jaque-a-la-ex-presidenta,2017-12-08T09:30:34-03:00,2017-12-08T21:30:35-03:00,132,132,"Iván Ruiz",M
196,"Una Navidad con presos kirchneristas",clarin,/politica/navidad-presos-kirchneristas_0_SyhDswD-M.html,2017-12-08T12:30:28-03:00,2017-12-09T00:30:29-03:00,73,73,"Fernando Gonzalez",M
197,"Solidaridad mafiosa",pagina12,https://www.pagina12.com.ar/81092-solidaridad-mafiosa,2017-12-08T18:30:37-03:00,2017-12-10T00:30:36-03:00,10,10,"Malena Pichot",F
198,"Desafuero de Cristina: la actitud del Gobierno es una incógnita",lanacion,/2089792-desafuero-de-cristina-kirchner-la-actitud-del-gobierno-es-una-incognita,2017-12-09T00:30:35-03:00,2017-12-09T12:30:34-03:00,133,133,"Jorge Liotti",M
199,"Trump, Estados Unidos y el lobby israelí",perfil,/columnistas/trump-jerusalen-y-el-lobby-israeli.phtml,2017-12-09T00:30:39-03:00,2017-12-09T06:30:39-03:00,134,134,"Rodrigo Lloret",M
200,"Tiempo de Justicia y tiempo de dudas",clarin,/opinion/tiempo-justicia-tiempo-dudas_0_BJlspoO-G.html,2017-12-09T03:30:28-03:00,2017-12-10T00:30:28-03:00,1,1,"Ricardo Roa",M
201,"En busca de los ""puntos fijos""",clarin,/opinion/busca-puntos-fijos_0_BJIgrlDbG.html,2017-12-09T03:30:28-03:00,2017-12-10T00:30:28-03:00,49,49,"Silvia Fesquet",F
202,"Trump empuja otra vez al mundo al laberinto de ...",clarin,/mundo/trump-empuja-vez-mundo-laberinto-oriente-medio_0_SyvS4ju-z.html,2017-12-09T03:30:28-03:00,2017-12-10T00:30:28-03:00,50,50,"Marcelo Cantelmi",M
203,"Sobre fueros y desafueros",clarin,/opinion/fueros-desafueros_0_HJ7y29_bM.html,2017-12-09T03:30:28-03:00,2017-12-10T00:30:28-03:00,135,135,"Vicente Palermo",M
204,"Pepe Eliaschev y la vigencia de la verdad",clarin,/opinion/pepe-eliaschev-vigencia-verdad_0_ByKKhc_WG.html,2017-12-09T03:30:28-03:00,2017-12-10T00:30:28-03:00,136,136,"Rogelio Alaniz",M
205,"¡Vacaciones urgentes para Bonadio!",lanacion,/2089858-vacaciones-urgentes-para-bonadio,2017-12-09T03:30:34-03:00,2017-12-10T00:30:34-03:00,45,45,"Carlos M. Reymundo Roberts",M
206,"La verdad de Nisman se impone al final",lanacion,/2089786-la-verdad-de-nisman-se-impone-al-final,2017-12-09T03:30:34-03:00,2017-12-10T00:30:34-03:00,47,47,"Héctor M. Guyot",M
207,"El camión de Moyano en el carril izquierdo",lanacion,/2089798-el-camion-de-moyano-en-el-carril-izquierdo,2017-12-09T03:30:34-03:00,2017-12-10T00:30:34-03:00,46,46,"Francisco Olivera",M
208,"Fue tiempo de justicia",pagina12,https://www.pagina12.com.ar/81512-fue-tiempo-de-justicia,2017-12-09T03:30:36-03:00,2017-12-09T18:30:37-03:00,137,137,"José Luis Di Lorenzo",M
209,"Las paradojas de la libertad",pagina12,https://www.pagina12.com.ar/81506-las-paradojas-de-la-libertad,2017-12-09T03:30:36-03:00,2017-12-10T00:30:36-03:00,138,138,"Ricardo Forster",M
210,"Trump, Macri y el submarino",pagina12,https://www.pagina12.com.ar/81224-trump-macri-y-el-submarino,2017-12-09T03:30:36-03:00,2017-12-10T00:30:36-03:00,139,139,"Joe Goldman",M
211,"De traidores",pagina12,https://www.pagina12.com.ar/81524-de-traidores,2017-12-09T03:30:36-03:00,2017-12-11T09:30:37-03:00,140,140,"Luis Bruschtein",M
212,"Zona amarilla",pagina12,https://www.pagina12.com.ar/81504-zona-amarilla,2017-12-09T03:30:36-03:00,2017-12-10T00:30:36-03:00,141,141,"David Cufré",M
213,"Creer (I)",perfil,/columnistas/creer-i.phtml,2017-12-09T09:30:39-03:00,2017-12-16T06:30:15-03:00,13,13,"Jorge Fontevecchia",M
214,"Astilla del mismo palo",perfil,/columnistas/astilla-del-mismo-palo.phtml,2017-12-09T09:30:39-03:00,2017-12-16T06:30:15-03:00,27,27,"Roberto García",M
215,"Se busca líder compasivo",perfil,/columnistas/se-busca-lider-compasivo.phtml,2017-12-09T09:30:39-03:00,2017-12-16T06:30:15-03:00,68,68,"Sergio Sinay",M
216,"Lugar común",perfil,/columnistas/lugar-comun.phtml,2017-12-09T09:30:39-03:00,2017-12-11T09:30:39-03:00,35,35,"Angélica Gorodischer",F
217,"En defensa de los trabajadores",perfil,/columnistas/en-defensa-de-los-trabajadores.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,142,142,"Ángel Núñez",M
218,"El fantasma de Yabrán",perfil,/columnistas/el-fantasma-de-yabran.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,28,28,"Daniel Bilotta",M
219,"En cada promesa",perfil,/columnistas/en-cada-promesa.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,60,60,"Rafael Spregelburd",M
220,"Diez miradas",perfil,/columnistas/diez-miradas.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,61,61,"Martín Kohan",M
221,"Los huevos y la canasta",perfil,/columnistas/los-huevos-y-la-canasta.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,34,34,"Daniel Guebel",M
222,"El beatle jardinero",perfil,/columnistas/el-beatle-jardinero.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,33,33,"Fabián Casas",M
223,"La vulgaridad",perfil,/columnistas/la-vulgaridad.phtml,2017-12-09T09:30:39-03:00,2017-12-11T06:30:40-03:00,36,36,"Daniel Link",M
224,"“No pasarán”: llegó diciembre y las calles de Madrid son un caos",lanacion,/2089944-no-pasaran-llego-diciembre-y-las-calles-de-madrid-son-un-caos,2017-12-09T15:30:34-03:00,2017-12-10T00:30:34-03:00,143,143,"Silvia Pisani",F
225,"Alianzas o solidaridad por el submarino",clarin,/opinion/alianzas-solidaridad-submarino_0_rJxnRCKWM.html,2017-12-10T03:30:29-03:00,2017-12-11T06:30:28-03:00,37,37,"Ricardo Kirschbaum",M
226,"La araña en el centro de la red",clarin,/politica/arana-centro-red_0_rJvwD2tbf.html,2017-12-10T03:30:29-03:00,2017-12-11T06:30:28-03:00,2,2,"Julio Blanck",M
227,"Dólar quieto y tasas de interés sin igual",clarin,/opinion/dolar-quieto-tasas-interes-igual_0_BJcuJYO-z.html,2017-12-10T03:30:29-03:00,2017-12-11T06:30:28-03:00,71,71,"Alcadio Oña",M
228,"Mani Pulite",clarin,/opinion/mani-pulite_0_SyktX9d-z.html,2017-12-10T03:30:29-03:00,2017-12-11T06:30:28-03:00,70,70,"Eduardo van der Kooy",M
229,"La guerra del glifosato",clarin,/opinion/guerra-glifosato_0_B11SQCtZG.html,2017-12-10T03:30:29-03:00,2017-12-11T06:30:28-03:00,145,145,"Rodolfo Terragno",M
230,"Crimen moral y traición a la democracia",lanacion,/2090008-crimen-moral-y-traicion-a-la-democracia,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,146,146,"Jorge Fernández Díaz",M
231,"El Congreso, ante el desafío de resetearse",lanacion,/2089529-el-congreso-ante-el-desafio-de-resetearse,2017-12-10T03:30:35-03:00,2017-12-10T06:30:34-03:00,147,147,"Néstor O. Scibona",M
232,"Diciembre, el mes que interpela al poder",lanacion,/2090043-diciembre-el-mes-que-interpela-al-poder,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,148,148,"Pablo Sirvén",M
233,"El peso de la ""micro"" en la economía de cada uno",lanacion,/2089534-el-peso-de-la-micro-enla-economiade-cada-uno,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,149,149,"Juan Carlos de Pablo",M
234,"El macrismo es plano, un fenómeno que todavía es difícil de interpretar",lanacion,/2090069-el-macrismo-es-plano-un-fenomeno-que-todavia-es-dificil-de-interpretar,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,150,150,"Alejandro Catterberg",M
235,"¿Qué cambiamos con Cambiemos?",lanacion,/2090109-que-cambiamos-con-cambiemos,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,151,151,"Andrés Malamud",M
236,"Un inicio claro, una segunda fase confusa",lanacion,/2090108-un-inicio-claro-una-segunda-fase-confusa,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,152,152,"Orlando Ferreres",M
237,"Mayor cobertura ante una situación peor",lanacion,/2090017-mayor-cobertura-ante-una-situacion-peor,2017-12-10T03:30:35-03:00,2017-12-11T00:30:34-03:00,153,153,"Daniel Arroyo",M
238,"Dos años y crisis económica",pagina12,https://www.pagina12.com.ar/81689-dos-anos-y-crisis-economica,2017-12-10T03:30:37-03:00,2017-12-11T00:30:37-03:00,154,154,"Alfredo Zaiat",M
239,"En nuestra historia está el futuro",pagina12,https://www.pagina12.com.ar/81691-en-nuestra-historia-esta-el-futuro,2017-12-10T03:30:37-03:00,2017-12-11T00:30:37-03:00,155,155,"Comisión de Homenaje a Antonio Cafiero",X
240,"El Congreso, el peronismo, la plata de los abuelos",pagina12,https://www.pagina12.com.ar/81696-el-congreso-el-peronismo-la-plata-de-los-abuelos,2017-12-10T03:30:37-03:00,2017-12-11T00:30:37-03:00,66,66,"Mario Wainfeld",M
241,"Estado de Derecha",pagina12,https://www.pagina12.com.ar/81706-estado-de-derecha,2017-12-10T03:30:37-03:00,2017-12-11T00:30:37-03:00,121,121,"Martin Granovsky",M
242,"Cristina, presa de un cazador solitario",lanacion,/2090086-cristina-presa-de-un-cazador-solitario,2017-12-10T09:30:34-03:00,2017-12-11T00:30:34-03:00,93,93,"Joaquín Morales Solá",M
243,"Creer (II)",perfil,/columnistas/creer-ii.phtml,2017-12-10T09:30:39-03:00,2017-12-16T06:30:15-03:00,13,13,"Jorge Fontevecchia",M
244,"Paradojas y excesos",perfil,/columnistas/paradojas-y-excesos.phtml,2017-12-10T09:30:39-03:00,2017-12-16T06:30:15-03:00,14,14,"Nelson Castro",M
245,"La degradación",perfil,/columnistas/la-degradacion.phtml,2017-12-10T09:30:39-03:00,2017-12-16T06:30:15-03:00,16,16,"Sergio Berensztein",M
246,"La hora de la ‘Justicia Ferpecta’",perfil,/columnistas/la-hora-de-la-justicia-ferpecta.phtml,2017-12-10T09:30:39-03:00,2017-12-16T06:30:15-03:00,17,17,"Gustavo González",M
247,"Algo raro en América Latina",perfil,/columnistas/algo-raro-en-america-latina.phtml,2017-12-10T09:30:39-03:00,2017-12-16T06:30:15-03:00,15,15,"Jaime Duran Barba",M
248,"Monetaristas desorientados",pagina12,https://www.pagina12.com.ar/81420-monetaristas-desorientados,2017-12-10T12:30:37-03:00,2017-12-11T15:30:37-03:00,156,156,"Federico Kucher",M
249,"Presidente Bonadio",perfil,/columnistas/presidente-bonadio.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,21,21,"Javier Calvo",M
250,"Todo lo que está pasando",perfil,/columnistas/todo-lo-que-esta-pasando.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,20,20,"Luis Costa",M
251,"Diciembre 2017, ¿3% de inflación?",perfil,/columnistas/diciembre-2017-3-de-inflacion.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,157,157,"Jairo Straccia",M
252,"Proyecto magno: cambiar de pueblo",perfil,/columnistas/proyecto-magno-cambiar-de-pueblo.phtml,2017-12-10T12:30:40-03:00,2017-12-10T12:30:40-03:00,158,158,"Horacio González",M
253,"Cuidar el capital",perfil,/columnistas/cuidar-el-capital.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,159,159,"Beatriz Sarlo",F
254,"Los dinosaurios de Garcia",perfil,/columnistas/los-dinosaurios-de-garcia.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,19,19,"Hugo Asch",M
255,"Escritores que no parecen escritores",perfil,/columnistas/escritores-que-no-parecen-escritores.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,24,24,"Guillermo Piro",M
256,"Cartas en libros",perfil,/columnistas/cartas-en-libros.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,25,25,"Damián Tabarovsky",M
257,"Lo que Felisberto sabía",perfil,/columnistas/lo-que-felisberto-sabia.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,160,160,"Quintín",M
258,"Irán a la cárcel",perfil,/columnistas/iran-a-la-carcel.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,22,22,"Pablo Marchetti",M
259,"Errar es humano, pero mejor evitarlo",perfil,/columnistas/errar-es-humano-pero-mejor-evitarlo.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,18,18,"Julio Petrarca",M
260,"Un meritorio equilibrio",perfil,/columnistas/un-meritorio-equilibrio.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,161,161,"Cecilia Mosto",F
261,"Faltan grandes incógnitas",perfil,/columnistas/faltan-grandes-incognitas.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,162,162,"Gloria López Lecube",F
262,"El gasto y la grieta",perfil,/columnistas/el-gasto-y-la-grieta.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,163,163,"Diana Mondino",F
263,"Políticas para las mujeres ",perfil,/columnistas/politicas-para-las-mujeres.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,164,164,"Mabel Bianco",F
264,"Puede pasar cualquier cosa",perfil,/columnistas/puede-pasar-cualquier-cosa.phtml,2017-12-10T12:30:40-03:00,2017-12-16T06:30:15-03:00,165,165,"Artemio López",M
265,"Proyecto magno: cambiar de pueblo",perfil,http://www.perfil.com/columnistas/proyecto-magno-cambiar-de-pueblo.phtml,2017-12-10T15:30:39-03:00,2017-12-16T06:30:15-03:00,158,158,"Horacio González",M
266,"El desdesarrollo",pagina12,https://www.pagina12.com.ar/81425-el-desdesarrollo,2017-12-10T21:30:37-03:00,2017-12-11T00:30:37-03:00,106,106,"Claudio Scaletta",M
267,"El presidente Macri y la mitad menos uno",lanacion,/2090262-el-presidente-macri-y-la-mitad-menos-uno,2017-12-11T03:30:34-03:00,2017-12-12T00:30:34-03:00,78,78,"Sergio Suppo",M
268,"Innovar, la ruta",lanacion,/2090185-innovar-la-ruta,2017-12-11T03:30:34-03:00,2017-12-12T00:30:34-03:00,45,45,"Carlos M. Reymundo Roberts",M
269,"El enemigo en casa: cuando el hijo de Cristiano se juega por Messi",lanacion,/2090208-el-enemigo-en-casa-cuando-el-hijo-de-cristiano-se-juega-por-messi,2017-12-11T03:30:34-03:00,2017-12-11T21:30:34-03:00,41,41,"Sebastián Fest",M
270,"Los misteriosos ataques a una estatua en la playa de Copacabana",lanacion,/2090295-los-misteriosos-ataques-a-una-estatua-en-la-playa-de-copacabana,2017-12-11T03:30:34-03:00,2017-12-12T00:30:34-03:00,77,77,"Alberto Armendáriz",M
271,"Yo no fui",pagina12,https://www.pagina12.com.ar/81864-yo-no-fui,2017-12-11T03:30:36-03:00,2017-12-12T00:30:37-03:00,83,83,"Eduardo Aliverti",M
272,"Carta al Sr. Presidente, dos años después",pagina12,https://www.pagina12.com.ar/81863-carta-al-sr-presidente-dos-anos-despues,2017-12-11T03:30:36-03:00,2017-12-13T00:30:15-03:00,82,82,"Mempo Giardinelli",M
273,"La Migra",pagina12,https://www.pagina12.com.ar/81882-la-migra,2017-12-11T03:30:36-03:00,2017-12-12T00:30:37-03:00,121,121,"Martin Granovsky",M
274,"¿Me repite la pregunta?",clarin,/opinion/repite-pregunta_0_H1sAQmsbG.html,2017-12-11T09:30:28-03:00,2017-12-12T06:30:04-03:00,49,49,"Silvia Fesquet",F
275,"Disfrutar el poder y no ser ""viudas lloronas""",clarin,/opinion/dilema-radical-disfrutar-poder-dejar-viudas-lloronas_0_Bk9QT4s-M.html,2017-12-11T09:30:28-03:00,2017-12-12T06:30:04-03:00,73,73,"Fernando Gonzalez",M
